"Rank","Player","Team","Position","Points","Games","Avg"
"73","DuJuan Harris","FA","RB","9.1","1","9.1"
"73","Russell Wilson","SEA","QB","9.1","1","9.1"
"74","Garrett Hartley","FA","K","9.0","1","9.0"
"74","Josh Morgan","FA","WR","9.0","1","9.0"
"74","Lawrence Tynes","FA","K","9.0","1","9.0"
"74","Domenik Hixon","FA","WR","9.0","1","9.0"
"74","Joel Dreessen","FA","TE","9.0","1","9.0"
"74","Dan Bailey","MIN","K","9.0","1","9.0"
"74","David Akers","FA","K","9.0","1","9.0"
"74","Denver Broncos","DEN","DST","9.0","1","9.0"
"74","Jacksonville Jaguars","JAC","DST","9.0","1","9.0"
"74","Cincinnati Bengals","CIN","DST","9.0","1","9.0"
"74","Dan Carpenter","FA","K","9.0","1","9.0"
"75","Zach Miller","FA","TE","8.9","1","8.9"
"76","Eric Decker","FA","WR","8.8","1","8.8"
"77","Josh Gordon","NE","WR","8.6","1","8.6"
"77","Greg Little","FA","WR","8.6","1","8.6"
"78","Andrew Luck","FA","QB","8.5","1","8.5"
"79","Demaryius Thomas","NE","WR","8.3","1","8.3"
"80","Marvin Jones","DET","WR","8.2","1","8.2"
"81","Tony Scheffler","FA","TE","8.0","1","8.0"
"81","Carolina Panthers","CAR","DST","8.0","1","8.0"
"81","Jason Hanson","FA","K","8.0","1","8.0"
"81","New England Patriots","NE","DST","8.0","1","8.0"
"81","Tampa Bay Buccaneers","TB","DST","8.0","1","8.0"
"81","Jared Cook","NO","TE","8.0","1","8.0"
"81","San Francisco 49ers","SF","DST","8.0","1","8.0"
"82","Mike Williams","FA","WR","7.8","1","7.8"
"83","Pierre Thomas","FA","RB","7.6","1","7.6"
"84","Michael Turner","FA","RB","7.4","1","7.4"
"84","Delone Carter","FA","RB","7.4","1","7.4"
"84","Jason Campbell","FA","QB","7.4","1","7.4"
"85","Matt Schaub","ATL","QB","7.3","1","7.3"
"86","Stevie Johnson","FA","WR","7.1","1","7.1"
"86","Scott Chandler","FA","TE","7.1","1","7.1"
"87","Buffalo Bills","BUF","DST","7.0","1","7.0"
"87","Leonard Hankerson","FA","WR","7.0","1","7.0"
"87","Malcom Floyd","FA","WR","7.0","1","7.0"
"87","Dwayne Bowe","FA","WR","7.0","1","7.0"
"87","Shaun Suisham","FA","K","7.0","1","7.0"
"87","Kirk Cousins","MIN","QB","7.0","1","7.0"
"87","Rian Lindell","FA","K","7.0","1","7.0"
"88","Anthony Dixon","FA","RB","6.9","1","6.9"
"88","Anthony Fasano","FA","TE","6.9","1","6.9"
"89","Mark Ingram","BAL","RB","6.8","1","6.8"
"90","T.J. Yates","FA","QB","6.7","1","6.7"
"91","Heath Miller","FA","TE","6.6","1","6.6"
"91","Alex Green","FA","RB","6.6","1","6.6"
"92","Ryan Mathews","FA","RB","6.5","1","6.5"
"93","Micheal Spurlock","FA","WR","6.4","1","6.4"
"93","Jacquizz Rodgers","FA","RB","6.4","1","6.4"
"93","Bernard Pierce","FA","RB","6.4","1","6.4"
"94","Jason Witten","DAL","TE","6.2","1","6.2"
"94","Lee Smith","BUF","TE","6.2","1","6.2"
"95","Tony Gonzalez","FA","TE","6.1","1","6.1"
"96","Stephen Gostkowski","NE","K","6.0","1","6.0"
"96","Nick Folk","FA","K","6.0","1","6.0"
"96","Washington Redskins","WAS","DST","6.0","1","6.0"
"96","New Orleans Saints","NO","DST","6.0","1","6.0"
"97","Chris Johnson","FA","RB","5.9","1","5.9"
"98","Justin Blackmon","FA","WR","5.7","1","5.7"
"99","Jimmy Graham","GB","TE","5.6","1","5.6"
"100","Jordan Shipley","FA","WR","5.5","1","5.5"
"101","Kris Durham","FA","WR","5.4","1","5.4"
"102","Montario Hardesty","FA","RB","5.2","1","5.2"
"102","Santana Moss","FA","WR","5.2","1","5.2"
"102","Wes Welker","FA","WR","5.2","1","5.2"
"102","C.J. Spiller","FA","RB","5.2","1","5.2"
"103","Davone Bess","FA","WR","5.0","1","5.0"
"103","Baltimore Ravens","BAL","DST","5.0","1","5.0"
"103","Jonathan Dwyer","FA","RB","5.0","1","5.0"
"103","Detroit Lions","DET","DST","5.0","1","5.0"
"103","Oakland Raiders","OAK","DST","5.0","1","5.0"
"104","Mikel Leshoure","FA","RB","4.9","1","4.9"
"105","Brady Quinn","FA","QB","4.8","1","4.8"
"105","T.Y. Hilton","IND","WR","4.8","1","4.8"
"106","Miles Austin","FA","WR","4.6","1","4.6"
"107","Ben Tate","FA","RB","4.5","1","4.5"
"107","LaMichael James","FA","RB","4.5","1","4.5"
"108","A.J. Green","CIN","WR","4.4","1","4.4"
"109","Benjamin Watson","NE","TE","4.3","1","4.3"
"109","Jermaine Gresham","FA","TE","4.3","1","4.3"
"109","Denarius Moore","FA","WR","4.3","1","4.3"
"110","Chris Givens","FA","WR","4.2","1","4.2"
"111","Marques Colston","FA","WR","4.1","1","4.1"
"112","Miami Dolphins","MIA","DST","4.0","1","4.0"
"112","Justin Tucker","BAL","K","4.0","1","4.0"
"112","Shane Vereen","FA","RB","4.0","1","4.0"
"113","Kendall Wright","FA","WR","3.9","1","3.9"
"113","Devin Hester","FA","WR","3.9","1","3.9"
"114","Mike Tolbert","FA","RB","3.8","1","3.8"
"114","Kevin Elliott","FA","WR","3.8","1","3.8"
"114","Trevor Graham","FA","WR","3.8","1","3.8"
"114","Danny Woodhead","FA","RB","3.8","1","3.8"
"115","Jeff Cumberland","FA","TE","3.7","1","3.7"
"115","Riley Cooper","FA","WR","3.7","1","3.7"
"116","Lance Kendricks","NE","TE","3.6","1","3.6"
"116","Rob Housler","FA","TE","3.6","1","3.6"
"116","Louis Murphy","FA","WR","3.6","1","3.6"
"116","Michael Jenkins","FA","WR","3.6","1","3.6"
"116","Emmanuel Sanders","DEN","WR","3.6","1","3.6"
"116","Andre Roberts","BUF","WR","3.6","1","3.6"
"117","Mark Sanchez","FA","QB","3.5","1","3.5"
"117","Chad Henne","KC","QB","3.5","1","3.5"
"117","Sidney Rice","FA","WR","3.5","1","3.5"
"118","Donnie Avery","FA","WR","3.4","1","3.4"
"118","Brian Hartline","FA","WR","3.4","1","3.4"
"119","Ahmad Bradshaw","FA","RB","3.3","1","3.3"
"119","Donald Jones","FA","WR","3.3","1","3.3"
"119","Dwayne Harris","OAK","WR","3.3","1","3.3"
"119","Austin Pettis","FA","WR","3.3","1","3.3"
"119","William Powell","FA","RB","3.3","1","3.3"
"120","Terrance Copper","FA","WR","3.2","1","3.2"
"121","Antonio Gates","FA","TE","3.1","1","3.1"
"121","Lestar Jean","FA","WR","3.1","1","3.1"
"122","Michael Floyd","FA","WR","3.0","1","3.0"
"122","Chicago Bears","CHI","DST","3.0","1","3.0"
"122","Alex Henery","FA","K","3.0","1","3.0"
"122","James Casey","FA","TE","3.0","1","3.0"
"122","Kansas City Chiefs","KC","DST","3.0","1","3.0"
"122","Connor Barth","FA","K","3.0","1","3.0"
"122","Blair Walsh","FA","K","3.0","1","3.0"
"122","Randy Moss","FA","WR","3.0","1","3.0"
"122","Josh Scobee","FA","K","3.0","1","3.0"
"123","Harry Douglas","FA","WR","2.9","1","2.9"
"123","Jarius Wright","CAR","WR","2.9","1","2.9"
"123","Doug Baldwin","FA","WR","2.9","1","2.9"
"124","Darrel Young","FA","RB","2.8","1","2.8"
"124","Kevin Ogletree","FA","WR","2.8","1","2.8"
"125","Greg Jennings","FA","WR","2.7","1","2.7"
"125","Chaz Schilens","FA","WR","2.7","1","2.7"
"125","James Jones","FA","WR","2.7","1","2.7"
"126","Lance Moore","FA","WR","2.6","1","2.6"
"127","Jamar Newsome","FA","WR","2.5","1","2.5"
"127","Mike Thomas","FA","WR","2.5","1","2.5"
"127","Kellen Davis","FA","TE","2.5","1","2.5"
"127","Matt Flynn","FA","QB","2.5","1","2.5"
"128","Owen Daniels","FA","TE","2.4","1","2.4"
"128","Ronnie Brown","FA","RB","2.4","1","2.4"
"128","Ronnie Hillman","FA","RB","2.4","1","2.4"
"128","Jacob Tamme","FA","TE","2.4","1","2.4"
"128","Juron Criner","FA","WR","2.4","1","2.4"
"128","Dion Lewis","TEN","RB","2.4","1","2.4"
"129","Will Heller","FA","TE","2.1","1","2.1"
"129","Justin Forsett","FA","RB","2.1","1","2.1"
"129","Torrey Smith","FA","WR","2.1","1","2.1"
"130","Philadelphia Eagles","PHI","DST","2.0","1","2.0"
"130","Matt Bryant","ATL","K","2.0","1","2.0"
"130","Robbie Gould","SF","K","2.0","1","2.0"
"130","Brian Leonard","FA","RB","2.0","1","2.0"
"130","Shayne Graham","FA","K","2.0","1","2.0"
"130","Delanie Walker","TEN","TE","2.0","1","2.0"
"131","Dallas Clark","FA","TE","1.9","1","1.9"
"131","Matt Willis","FA","WR","1.9","1","1.9"
"131","Richard Murphy","FA","RB","1.9","1","1.9"
"131","DeVier Posey","FA","WR","1.9","1","1.9"
"131","Craig Stevens","FA","TE","1.9","1","1.9"
"132","Chris Beanie Wells","FA","RB","1.8","1","1.8"
"132","Lawrence Vickers","FA","RB","1.8","1","1.8"
"132","Plaxico Burress","FA","WR","1.8","1","1.8"
"132","Andre Caldwell","FA","WR","1.8","1","1.8"
"133","Peyton Hillis","FA","RB","1.7","1","1.7"
"133","Orson Charles","FA","TE","1.7","1","1.7"
"133","Tiquan Underwood","FA","WR","1.7","1","1.7"
"134","Jermichael Finley","FA","TE","1.6","1","1.6"
"134","Christian Ponder","FA","QB","1.6","1","1.6"
"134","Toby Gerhart","FA","RB","1.6","1","1.6"
"135","Nate Washington","FA","WR","1.5","1","1.5"
"135","Travis Benjamin","LAC","WR","1.5","1","1.5"
"135","Josh Cribbs","FA","WR","1.5","1","1.5"
"135","Marcel Reece","FA","RB","1.5","1","1.5"
"135","Mardy Gilyard","FA","WR","1.5","1","1.5"
"136","Henry Hynoski","FA","RB","1.4","1","1.4"
"136","Vonta Leach","FA","RB","1.4","1","1.4"
"137","Jerome Simpson","FA","WR","1.3","1","1.3"
"137","Ryan Grant","FA","RB","1.3","1","1.3"
"138","Bryce Brown","FA","RB","1.2","1","1.2"
"138","Greg Jones","FA","RB","1.2","1","1.2"
"138","Michael Robinson","FA","RB","1.2","1","1.2"
"139","Evan Royster","FA","RB","1.1","1","1.1"
"139","Brandon Bolden","NE","RB","1.1","1","1.1"
"139","Devery Henderson","FA","WR","1.1","1","1.1"
"139","Dwayne Allen","FA","TE","1.1","1","1.1"
"139","Chase Coffman","FA","TE","1.1","1","1.1"
"139","Michael Preston","FA","WR","1.1","1","1.1"
"140","Tony Moeaki","FA","TE","1.0","1","1.0"
"140","Fred Jackson","FA","RB","1.0","1","1.0"
"140","Will Tukuafu","FA","RB","1.0","1","1.0"
"140","Greg Zuerlein","LAR","K","1.0","1","1.0"
"140","Pittsburgh Steelers","PIT","DST","1.0","1","1.0"
"140","Sebastian Janikowski","FA","K","1.0","1","1.0"
"140","Jordan Cameron","FA","TE","1.0","1","1.0"
"140","Atlanta Falcons","ATL","DST","1.0","1","1.0"
"141","Kyle Adams","FA","TE","0.9","1","0.9"
"141","Lamar Miller","HOU","RB","0.9","1","0.9"
"141","Coby Fleener","FA","TE","0.9","1","0.9"
"142","Rishard Matthews","FA","WR","0.8","1","0.8"
"142","Shaun Draughn","FA","RB","0.8","1","0.8"
"142","Jordan Todman","FA","RB","0.8","1","0.8"
"142","Logan Paulsen","HOU","TE","0.8","1","0.8"
"142","LaVon Brazill","FA","WR","0.8","1","0.8"
"142","Dexter McCluster","FA","RB","0.8","1","0.8"
"143","Felix Jones","FA","RB","0.7","1","0.7"
"143","Early Doucet","FA","WR","0.7","1","0.7"
"143","Konrad Reuland","FA","TE","0.7","1","0.7"
"143","Brandon Myers","FA","TE","0.7","1","0.7"
"143","Jeremy Kerley","FA","WR","0.7","1","0.7"
"143","Stefan Logan","FA","RB","0.7","1","0.7"
"143","Armanti Edwards","FA","WR","0.7","1","0.7"
"143","LaRod Stephens-Howling","FA","RB","0.7","1","0.7"
"144","Chris Rainey","FA","RB","0.6","1","0.6"
"144","Golden Tate","NYG","WR","0.6","1","0.6"
"144","Lance Dunbar","FA","RB","0.6","1","0.6"
"144","Drew Davis","FA","WR","0.6","1","0.6"
"144","Gary Barnidge","FA","TE","0.6","1","0.6"
"144","Michael Bush","FA","RB","0.6","1","0.6"
"144","Brian Quick","FA","WR","0.6","1","0.6"
"144","Brad Smith","FA","WR","0.6","1","0.6"
"145","Jason Snelling","FA","RB","0.5","1","0.5"
"146","Marcedes Lewis","GB","TE","0.4","1","0.4"
"146","Daryl Richardson","FA","RB","0.4","1","0.4"
"146","Jarrett Boykin","FA","WR","0.4","1","0.4"
"146","Michael Palmer","FA","TE","0.4","1","0.4"
"146","Le'Ron McClain","FA","RB","0.4","1","0.4"
"146","Vernon Davis","WAS","TE","0.4","1","0.4"
"147","Joe Adams","FA","WR","0.3","1","0.3"
"147","Daniel Thomas","FA","RB","0.3","1","0.3"
"147","Armando Allen","FA","RB","0.3","1","0.3"
"147","James Hanna","FA","TE","0.3","1","0.3"
"147","Charles Clay","ARI","TE","0.3","1","0.3"
"148","Darius Reynaud","FA","RB","0.2","1","0.2"
"148","LeGarrette Blount","FA","RB","0.2","1","0.2"
"148","Larry Fitzgerald","ARI","WR","0.2","1","0.2"
"148","Ryan Lindley","FA","QB","0.2","1","0.2"
"148","Zach Potter","FA","TE","0.2","1","0.2"
"149","Bruce Miller","FA","TE","0.1","1","0.1"
"149","Brent Celek","FA","TE","0.1","1","0.1"
"149","Jackie Battle","FA","RB","0.1","1","0.1"
"150","D.J. Williams","FA","TE","0.0","1","0.0"
"150","Anthony Sherman","KC","RB","0.0","1","0.0"
"150","Ryan Taylor","FA","TE","0.0","1","0.0"
"150","Stephen Burton","FA","WR","0.0","1","0.0"
"150","Aldrick Robinson","FA","WR","0.0","1","0.0"
"150","Richard Gordon","FA","TE","0.0","1","0.0"
"150","Anthony Allen","FA","RB","0.0","1","0.0"
"150","Ryan Whalen","FA","WR","0.0","1","0.0"
"150","Taiwan Jones","HOU","RB","0.0","1","0.0"
"150","Stanley Havili","FA","RB","0.0","1","0.0"
"150","Niles Paul","FA","TE","0.0","1","0.0"
"150","David Ausberry","FA","TE","0.0","1","0.0"
"150","Virgil Green","LAC","TE","0.0","1","0.0"
"150","Jamie Harper","FA","RB","0.0","1","0.0"
"150","Weslye Saunders","FA","TE","0.0","1","0.0"
"150","Jorvorskie Lane","FA","RB","0.0","1","0.0"
"150","Armond Smith","FA","RB","0.0","1","0.0"
"150","Travaris Cadet","FA","RB","0.0","1","0.0"
"150","Jonathan Grimes","FA","RB","0.0","1","0.0"
"150","Erik Lorig","FA","RB","0.0","1","0.0"
"150","Kevin Cone","FA","WR","0.0","1","0.0"
"150","Matt Asiata","FA","RB","0.0","1","0.0"
"150","Damaris Johnson","FA","WR","0.0","1","0.0"
"150","David Paulson","FA","TE","0.0","1","0.0"
"150","Josh Bellamy","NYJ","WR","0.0","1","0.0"
"150","Cory Harkey","FA","TE","0.0","1","0.0"
"150","Garrett Celek","SF","TE","0.0","1","0.0"
"150","Will Ta'ufo'ou","FA","RB","0.0","1","0.0"
"150","Jermaine Kearse","DET","WR","0.0","1","0.0"
"150","Robert Hughes","FA","RB","0.0","1","0.0"
"150","Steve Maneri","FA","TE","0.0","1","0.0"
"150","Will Johnson","FA","RB","0.0","1","0.0"
"150","Isaiah Pead","FA","RB","0.0","1","0.0"
"150","Cyrus Gray","FA","RB","0.0","1","0.0"
"150","Trindon Holliday","FA","WR","0.0","1","0.0"
"150","Rueben Randle","FA","WR","0.0","1","0.0"
"150","Alfonso Smith","FA","RB","0.0","1","0.0"
"150","Jeron Mastrud","FA","TE","0.0","1","0.0"
"150","Tyler Clutts","FA","RB","0.0","1","0.0"
"150","Richie Brockel","FA","TE","0.0","1","0.0"
"150","LaQuan Williams","FA","WR","0.0","1","0.0"
"150","Phillip Tanner","FA","RB","0.0","1","0.0"
"150","Marvin McNutt","FA","WR","0.0","1","0.0"
"150","Greg Scruggs","FA","TE","0.0","1","0.0"
"150","Toney Clemons","FA","WR","0.0","1","0.0"
"150","Dan Herron","FA","RB","0.0","1","0.0"
"150","Taylor Thompson","FA","TE","0.0","1","0.0"
"150","Evan Rodriguez","FA","RB","0.0","1","0.0"
"150","A.J. Jenkins","FA","WR","0.0","1","0.0"
"150","Hayden Smith","FA","TE","0.0","1","0.0"
"150","Stephen Hill","FA","WR","0.0","1","0.0"
"150","Jeremy Ross","FA","WR","0.0","1","0.0"
"150","Chris Owusu","FA","WR","0.0","1","0.0"
"150","Visanthe Shiancoe","FA","TE","0.0","1","0.0"
"150","Jay Feely","FA","K","0.0","1","0.0"
"150","John Phillips","FA","TE","0.0","1","0.0"
"150","John Carlson","FA","TE","0.0","1","0.0"
"150","Jerricho Cotchery","FA","WR","0.0","1","0.0"
"150","Jerome Felton","FA","RB","0.0","1","0.0"
"150","Jeff King","FA","TE","0.0","1","0.0"
"150","Kassim Osgood","FA","WR","0.0","1","0.0"
"150","Jacoby Jones","FA","WR","0.0","1","0.0"
"150","Evan Moore","FA","TE","0.0","1","0.0"
"150","Kahlil Bell","GB","RB","0.0","1","0.0"
"150","Luke Stocker","ATL","TE","0.0","1","0.0"
"150","Lex Hilliard","FA","RB","0.0","1","0.0"
"150","Leonard Pope","FA","TE","0.0","1","0.0"
"150","Kevin Walter","FA","WR","0.0","1","0.0"
"150","Kevin Smith","FA","RB","0.0","1","0.0"
"150","Eric Weems","FA","WR","0.0","1","0.0"
"150","Matthew Mulligan","FA","TE","0.0","1","0.0"
"150","Brian Robiskie","FA","WR","0.0","1","0.0"
"150","Brian Jennings","FA","TE","0.0","1","0.0"
"150","Brandon Tate","FA","WR","0.0","1","0.0"
"150","Brandon Stokley","FA","WR","0.0","1","0.0"
"150","Brandon Pettigrew","FA","TE","0.0","1","0.0"
"150","Billy Bajema","FA","TE","0.0","1","0.0"
"150","Ben Hartsock","FA","TE","0.0","1","0.0"
"150","Bear Pascoe","FA","TE","0.0","1","0.0"
"150","Alex Smith","FA","TE","0.0","1","0.0"
"150","Donald Driver","FA","WR","0.0","1","0.0"
"150","Devin Aromashodu","FA","WR","0.0","1","0.0"
"150","David Thomas","FA","TE","0.0","1","0.0"
"150","Dante Rosario","FA","TE","0.0","1","0.0"
"150","Daniel Fells","FA","TE","0.0","1","0.0"
"150","Courtney Roby","FA","WR","0.0","1","0.0"
"150","Corey McIntyre","FA","RB","0.0","1","0.0"
"150","Chris Pressley","FA","RB","0.0","1","0.0"
"150","Chris Ogbonnaya","FA","RB","0.0","1","0.0"
"150","Chris Cooley","FA","TE","0.0","1","0.0"
"150","Chase Daniel","CHI","QB","0.0","1","0.0"
"150","Matt Spaeth","FA","TE","0.0","1","0.0"
"150","Matt Slater","NE","WR","0.0","1","0.0"
"150","Jim Dray","FA","TE","0.0","1","0.0"
"150","Keiland Williams","FA","RB","0.0","1","0.0"
"150","Kregg Lumpkin","FA","RB","0.0","1","0.0"
"150","Lance Ball","FA","RB","0.0","1","0.0"
"150","Isaac Redman","FA","RB","0.0","1","0.0"
"150","David Reed","FA","WR","0.0","1","0.0"
"150","Michael Hoomanawanui","FA","TE","0.0","1","0.0"
"150","Joe McKnight","FA","RB","0.0","1","0.0"
"150","David Gettis","FA","WR","0.0","1","0.0"
"150","Kyle Rudolph","MIN","TE","0.0","1","0.0"
"150","Tandon Doss","FA","WR","0.0","1","0.0"
"150","Jerrel Jernigan","FA","WR","0.0","1","0.0"
"150","Jon Baldwin","FA","WR","0.0","1","0.0"
"150","Nate Byham","FA","TE","0.0","1","0.0"
"150","Marlon Moore","FA","WR","0.0","1","0.0"
"150","Antone Smith","FA","RB","0.0","1","0.0"
"150","Tom Crabtree","FA","TE","0.0","1","0.0"
"150","Chris Gronkowski","FA","RB","0.0","1","0.0"
"150","Quan Cosby","FA","WR","0.0","1","0.0"
"150","Ryan Succop","TEN","K","0.0","1","0.0"
"150","Ruvell Martin","FA","WR","0.0","1","0.0"
"150","Roscoe Parrish","FA","WR","0.0","1","0.0"
"150","Robert Meachem","FA","WR","0.0","1","0.0"
"150","Randy McMichael","FA","TE","0.0","1","0.0"
"150","Ramses Barden","FA","WR","0.0","1","0.0"
"150","Quinn Johnson","FA","RB","0.0","1","0.0"
"150","Owen Schmitt","FA","RB","0.0","1","0.0"
"150","Mohamed Massaquoi","FA","WR","0.0","1","0.0"
"150","Mike Goodson","FA","RB","0.0","1","0.0"
"150","Mike Cox","FA","RB","0.0","1","0.0"
"150","Ted Ginn","NO","WR","0.0","1","0.0"
"150","Tashard Choice","FA","RB","0.0","1","0.0"
"150","Steve Smith","FA","WR","0.0","1","0.0"
"151","Rhett Ellison","NYG","TE","-0.2","1","-0.2"
"151","Colt McCoy","WAS","QB","-0.2","1","-0.2"
"152","Keshawn Martin","FA","WR","-0.4","1","-0.4"
"153","John Kuhn","FA","RB","-0.5","1","-0.5"
"154","Danny Ware","FA","RB","-0.7","1","-0.7"
"155","Houston Texans","HOU","DST","-1.0","1","-1.0"
"155","Arizona Cardinals","ARI","DST","-1.0","1","-1.0"
"156","Jed Collins","FA","RB","-1.1","1","-1.1"
"157","Marcus Thigpen","FA","WR","-2.0","1","-2.0"
"158","Ryan Mallett","FA","QB","-2.3","1","-2.3"
"159","John Skelton","FA","QB","-6.8","1","-6.8"
""
""
