"Rank","Player","Team","Position","Points","Games","Avg"
"125","Brandon LaFell","FA","WR","2.7","1","2.7"
"125","John Kuhn","FA","RB","2.7","1","2.7"
"126","Jeff Cumberland","FA","TE","2.5","1","2.5"
"126","Orson Charles","FA","TE","2.5","1","2.5"
"127","Kevin Elliott","FA","WR","2.4","1","2.4"
"127","Devin Aromashodu","FA","WR","2.4","1","2.4"
"127","Josh Cribbs","FA","WR","2.4","1","2.4"
"128","Josh Morgan","FA","WR","2.2","1","2.2"
"128","Rod Streater","FA","WR","2.2","1","2.2"
"128","Sidney Rice","FA","WR","2.2","1","2.2"
"128","Scott Chandler","FA","TE","2.2","1","2.2"
"128","Antonio Gates","FA","TE","2.2","1","2.2"
"129","Kendall Wright","FA","WR","2.1","1","2.1"
"129","Rob Gronkowski","FA","TE","2.1","1","2.1"
"130","Chris Ogbonnaya","FA","RB","2.0","1","2.0"
"130","Damian Williams","FA","WR","2.0","1","2.0"
"130","Roy Helu","FA","RB","2.0","1","2.0"
"130","Kellen Davis","FA","TE","2.0","1","2.0"
"130","Steven Hauschka","BUF","K","2.0","1","2.0"
"130","Phil Dawson","FA","K","2.0","1","2.0"
"130","Daryl Richardson","FA","RB","2.0","1","2.0"
"130","Baltimore Ravens","BAL","DST","2.0","1","2.0"
"130","New England Patriots","NE","DST","2.0","1","2.0"
"131","Brandon Gibson","FA","WR","1.9","1","1.9"
"131","Randall Cobb","DAL","WR","1.9","1","1.9"
"131","Jordy Nelson","FA","WR","1.9","1","1.9"
"131","LeGarrette Blount","FA","RB","1.9","1","1.9"
"132","Lance Kendricks","NE","TE","1.8","1","1.8"
"132","Lance Ball","FA","RB","1.8","1","1.8"
"132","Rob Housler","FA","TE","1.8","1","1.8"
"132","Chris Beanie Wells","FA","RB","1.8","1","1.8"
"132","Brian Leonard","FA","RB","1.8","1","1.8"
"132","Derek Anderson","FA","QB","1.8","1","1.8"
"133","Greg Little","FA","WR","1.7","1","1.7"
"133","Eddie Royal","FA","WR","1.7","1","1.7"
"133","Curtis Brinkley","FA","RB","1.7","1","1.7"
"134","Chaz Schilens","FA","WR","1.6","1","1.6"
"134","Kyle Williams","FA","WR","1.6","1","1.6"
"135","Jason Snelling","FA","RB","1.5","1","1.5"
"135","Benjamin Watson","NE","TE","1.5","1","1.5"
"135","Jeff King","FA","TE","1.5","1","1.5"
"135","Johnny White","FA","RB","1.5","1","1.5"
"135","Henry Hynoski","FA","RB","1.5","1","1.5"
"135","Steve Smith","FA","WR","1.5","1","1.5"
"136","Mohamed Massaquoi","FA","WR","1.4","1","1.4"
"136","Demaryius Thomas","NE","WR","1.4","1","1.4"
"137","Harry Douglas","FA","WR","1.3","1","1.3"
"137","Danny Ware","FA","RB","1.3","1","1.3"
"137","Greg Jones","FA","RB","1.3","1","1.3"
"137","Dexter McCluster","FA","RB","1.3","1","1.3"
"137","David Ausberry","FA","TE","1.3","1","1.3"
"138","Zach Miller","FA","TE","1.2","1","1.2"
"138","Aldrick Robinson","FA","WR","1.2","1","1.2"
"138","Vick Ballard","FA","RB","1.2","1","1.2"
"138","Kellen Winslow","FA","TE","1.2","1","1.2"
"138","Tony Moeaki","FA","TE","1.2","1","1.2"
"138","Matthew Mulligan","FA","TE","1.2","1","1.2"
"139","Deion Branch","IND","WR","1.1","1","1.1"
"139","Earl Bennett","FA","WR","1.1","1","1.1"
"139","Peyton Hillis","FA","RB","1.1","1","1.1"
"139","D.J. Williams","FA","TE","1.1","1","1.1"
"139","James Casey","FA","TE","1.1","1","1.1"
"139","Chris Gronkowski","FA","RB","1.1","1","1.1"
"139","Mark Ingram","BAL","RB","1.1","1","1.1"
"139","Leon Washington","FA","RB","1.1","1","1.1"
"140","Indianapolis Colts","IND","DST","1.0","1","1.0"
"140","Justin Medlock","FA","K","1.0","1","1.0"
"140","Charly Martin","FA","WR","1.0","1","1.0"
"141","Da'Rel Scott","FA","RB","0.9","1","0.9"
"141","Corey McIntyre","FA","RB","0.9","1","0.9"
"141","Anthony Armstrong","FA","WR","0.9","1","0.9"
"141","Anthony McCoy","FA","TE","0.9","1","0.9"
"141","Jerricho Cotchery","FA","WR","0.9","1","0.9"
"141","Chris Givens","FA","WR","0.9","1","0.9"
"142","Mike Thomas","FA","WR","0.8","1","0.8"
"142","Ronnie Hillman","FA","RB","0.8","1","0.8"
"142","Jason Witten","DAL","TE","0.8","1","0.8"
"142","Arrelious Benn","FA","WR","0.8","1","0.8"
"142","Michael Jenkins","FA","WR","0.8","1","0.8"
"142","Ben Obomanu","FA","WR","0.8","1","0.8"
"142","Marcedes Lewis","GB","TE","0.8","1","0.8"
"142","Devin Hester","FA","WR","0.8","1","0.8"
"143","Justin Blackmon","FA","WR","0.7","1","0.7"
"143","Louis Murphy","FA","WR","0.7","1","0.7"
"143","Vonta Leach","FA","RB","0.7","1","0.7"
"143","Tiquan Underwood","FA","WR","0.7","1","0.7"
"143","Kyle Adams","FA","TE","0.7","1","0.7"
"144","Ben Tate","FA","RB","0.6","1","0.6"
"144","Brad Smith","FA","WR","0.6","1","0.6"
"144","Austin Collie","NE","WR","0.6","1","0.6"
"145","Ed Dickson","SEA","TE","0.5","1","0.5"
"145","Will Tukuafu","FA","RB","0.5","1","0.5"
"145","Lawrence Vickers","FA","RB","0.5","1","0.5"
"145","Randy McMichael","FA","TE","0.5","1","0.5"
"145","Quinn Johnson","FA","RB","0.5","1","0.5"
"146","Isaiah Pead","FA","RB","0.4","1","0.4"
"146","Rueben Randle","FA","WR","0.4","1","0.4"
"146","Will Johnson","FA","RB","0.4","1","0.4"
"146","Michael Hoomanawanui","FA","TE","0.4","1","0.4"
"147","Stefan Logan","FA","RB","0.3","1","0.3"
"148","Armando Allen","FA","RB","0.2","1","0.2"
"148","Kendall Hunter","FA","RB","0.2","1","0.2"
"148","Steve Breaston","FA","WR","0.2","1","0.2"
"148","David Carr","FA","QB","0.2","1","0.2"
"149","Mike Goodson","FA","RB","0.1","1","0.1"
"149","Delanie Walker","TEN","TE","0.1","1","0.1"
"149","Michael Palmer","FA","TE","0.1","1","0.1"
"149","David Wilson","FA","RB","0.1","1","0.1"
"150","Anthony Allen","FA","RB","0.0","1","0.0"
"150","Ryan Taylor","FA","TE","0.0","1","0.0"
"150","Stephen Burton","FA","WR","0.0","1","0.0"
"150","Bruce Miller","FA","TE","0.0","1","0.0"
"150","Stanley Havili","FA","RB","0.0","1","0.0"
"150","Trindon Holliday","FA","WR","0.0","1","0.0"
"150","Dwayne Harris","OAK","WR","0.0","1","0.0"
"150","Brandon Saine","FA","RB","0.0","1","0.0"
"150","Jeron Mastrud","FA","TE","0.0","1","0.0"
"150","Tyler Clutts","FA","RB","0.0","1","0.0"
"150","Richie Brockel","FA","TE","0.0","1","0.0"
"150","Phillip Tanner","FA","RB","0.0","1","0.0"
"150","Dezmon Briscoe","FA","WR","0.0","1","0.0"
"150","Jalen Parmele","FA","RB","0.0","1","0.0"
"150","Kris Adams","FA","WR","0.0","1","0.0"
"150","Dominique Jones","FA","TE","0.0","1","0.0"
"150","Matt Asiata","FA","RB","0.0","1","0.0"
"150","Nate Eachus","FA","RB","0.0","1","0.0"
"150","Tommy Gallarda","FA","TE","0.0","1","0.0"
"150","Erik Lorig","FA","RB","0.0","1","0.0"
"150","Kevin Cone","FA","WR","0.0","1","0.0"
"150","Deonte Thompson","FA","WR","0.0","1","0.0"
"150","Marcus Thigpen","FA","WR","0.0","1","0.0"
"150","Danny Noble","FA","TE","0.0","1","0.0"
"150","John Potter","FA","K","0.0","1","0.0"
"150","Drew Davis","FA","WR","0.0","1","0.0"
"150","Mario Harvey","FA","RB","0.0","1","0.0"
"150","Andre Holmes","FA","WR","0.0","1","0.0"
"150","Ryan Broyles","FA","WR","0.0","1","0.0"
"150","Coby Fleener","FA","TE","0.0","1","0.0"
"150","Stephen Hill","FA","WR","0.0","1","0.0"
"150","Cyrus Gray","FA","RB","0.0","1","0.0"
"150","Robert Turbin","FA","RB","0.0","1","0.0"
"150","Chris Polk","FA","RB","0.0","1","0.0"
"150","David Paulson","FA","TE","0.0","1","0.0"
"150","Greg Scruggs","FA","TE","0.0","1","0.0"
"150","LaVon Brazill","FA","WR","0.0","1","0.0"
"150","James Hanna","FA","TE","0.0","1","0.0"
"150","Detroit Lions","DET","DST","0.0","1","0.0"
"150","Taylor Thompson","FA","TE","0.0","1","0.0"
"150","Rhett Ellison","NYG","TE","0.0","1","0.0"
"150","Evan Rodriguez","FA","RB","0.0","1","0.0"
"150","Charles Clay","ARI","TE","0.0","1","0.0"
"150","Braylon Edwards","FA","WR","0.0","1","0.0"
"150","Lee Smith","BUF","TE","0.0","1","0.0"
"150","Montell Owens","FA","RB","0.0","1","0.0"
"150","Darius Reynaud","FA","RB","0.0","1","0.0"
"150","Owen Schmitt","FA","RB","0.0","1","0.0"
"150","David Thomas","FA","TE","0.0","1","0.0"
"150","Daniel Graham","FA","TE","0.0","1","0.0"
"150","Micheal Spurlock","FA","WR","0.0","1","0.0"
"150","Michael Robinson","FA","RB","0.0","1","0.0"
"150","Maurice Stovall","FA","WR","0.0","1","0.0"
"150","Donald Driver","FA","WR","0.0","1","0.0"
"150","Matt Willis","FA","WR","0.0","1","0.0"
"150","Matt Spaeth","FA","TE","0.0","1","0.0"
"150","Matt Slater","NE","WR","0.0","1","0.0"
"150","Daniel Fells","FA","TE","0.0","1","0.0"
"150","Terrance Copper","FA","WR","0.0","1","0.0"
"150","Chase Daniel","CHI","QB","0.0","1","0.0"
"150","Chris Pressley","FA","RB","0.0","1","0.0"
"150","Courtney Roby","FA","WR","0.0","1","0.0"
"150","Sammie Stroughter","FA","WR","0.0","1","0.0"
"150","Dallas Clark","FA","TE","0.0","1","0.0"
"150","Kassim Osgood","FA","WR","0.0","1","0.0"
"150","Justin Forsett","FA","RB","0.0","1","0.0"
"150","Greg Camarillo","FA","WR","0.0","1","0.0"
"150","John Phillips","FA","TE","0.0","1","0.0"
"150","John Carlson","FA","TE","0.0","1","0.0"
"150","Jerome Felton","FA","RB","0.0","1","0.0"
"150","Leonard Pope","FA","TE","0.0","1","0.0"
"150","Early Doucet","FA","WR","0.0","1","0.0"
"150","Eric Weems","FA","WR","0.0","1","0.0"
"150","Evan Moore","FA","TE","0.0","1","0.0"
"150","Luke McCown","FA","QB","0.0","1","0.0"
"150","Lousaka Polite","FA","RB","0.0","1","0.0"
"150","Legedu Naanee","FA","WR","0.0","1","0.0"
"150","Kevin Smith","FA","RB","0.0","1","0.0"
"150","Le'Ron McClain","FA","RB","0.0","1","0.0"
"150","Laurent Robinson","FA","WR","0.0","1","0.0"
"150","Gary Barnidge","FA","TE","0.0","1","0.0"
"150","Niles Paul","FA","TE","0.0","1","0.0"
"150","Jerrel Jernigan","FA","WR","0.0","1","0.0"
"150","Brandon Tate","FA","WR","0.0","1","0.0"
"150","Logan Paulsen","HOU","TE","0.0","1","0.0"
"150","Darrel Young","FA","RB","0.0","1","0.0"
"150","Richard Goodman","FA","WR","0.0","1","0.0"
"150","Owen Marecic","FA","RB","0.0","1","0.0"
"150","T.J. Yates","FA","QB","0.0","1","0.0"
"150","Anthony Sherman","KC","RB","0.0","1","0.0"
"150","Kealoha Pilares","FA","WR","0.0","1","0.0"
"150","Jamie Harper","FA","RB","0.0","1","0.0"
"150","Julius Thomas","FA","TE","0.0","1","0.0"
"150","Taiwan Jones","HOU","RB","0.0","1","0.0"
"150","Clyde Gates","FA","WR","0.0","1","0.0"
"150","Bear Pascoe","FA","TE","0.0","1","0.0"
"150","Austin Pettis","FA","WR","0.0","1","0.0"
"150","Tandon Doss","FA","WR","0.0","1","0.0"
"150","Ben Hartsock","FA","TE","0.0","1","0.0"
"150","Armanti Edwards","FA","WR","0.0","1","0.0"
"150","Anthony Dixon","FA","RB","0.0","1","0.0"
"150","Tim Tebow","FA","QB","0.0","1","0.0"
"150","Brit Miller","FA","RB","0.0","1","0.0"
"150","Zach Potter","FA","TE","0.0","1","0.0"
"150","Will Heller","FA","TE","0.0","1","0.0"
"150","Jim Dray","FA","TE","0.0","1","0.0"
"150","Cedric Peerman","FA","RB","0.0","1","0.0"
"150","Clay Harbor","FA","TE","0.0","1","0.0"
"150","Keiland Williams","FA","RB","0.0","1","0.0"
"150","Mardy Gilyard","FA","WR","0.0","1","0.0"
"151","Joe McKnight","FA","RB","-0.1","1","-0.1"
"152","Toby Gerhart","FA","RB","-0.2","1","-0.2"
"153","Bernard Scott","FA","RB","-0.5","1","-0.5"
"154","LaRod Stephens-Howling","FA","RB","-1.4","1","-1.4"
"155","Jonathan Dwyer","FA","RB","-2.0","1","-2.0"
"155","Dante Rosario","FA","TE","-2.0","1","-2.0"
"155","Jordan Shipley","FA","WR","-2.0","1","-2.0"
"155","Carolina Panthers","CAR","DST","-2.0","1","-2.0"
"156","Joe Adams","FA","WR","-4.0","1","-4.0"
""
""
